timestamp,nope,sigma,stock_price,put_net_delta_volume,call_net_delta_volume,totalVolume,date,time,volume
2021-01-08 17:05:02.904999+00:00,-48.987312706755816,-1.4842489326722275,379.65,-34798406.1,24493894.5,21035062.000000075,2021-01-08,17:05:02,114372.99999979138
2021-01-08 17:05:20.432000+00:00,-51.19813230848431,-1.5405668805857162,379.695,-35227793.1,24427808.2,21094490.00000002,2021-01-08,17:05:20,59427.99999994412
2021-01-08 17:05:53.990000+00:00,-41.52266126403022,-1.2940959908333316,379.82,-34145999.1,25377208.2,21118085.000000063,2021-01-08,17:05:53,23595.000000044703
2021-01-08 17:06:02.707000+00:00,-38.873390630070034,-1.2266090346585925,379.9,-33894436.6,25683203.3,21123017.999999985,2021-01-08,17:06:02,4932.999999921769
2021-01-08 17:07:03.207000+00:00,-27.578260974310194,-0.9388793062212992,379.995,-32720201.1,26870597.4,21210923.000000063,2021-01-08,17:07:03,87905.00000007823
2021-01-08 17:08:02.776999+00:00,-25.826974159211286,-0.8942673986928837,380.055,-32605916.8,27116802.8,21253415.00000025,2021-01-08,17:08:02,42492.000000186265
2021-01-08 17:09:03.150000+00:00,-18.420674528847293,-0.7056008985006375,380.1,-31835976.1,27913351.3,21294685.999999948,2021-01-08,17:09:03,41270.99999969825
2021-01-08 17:10:03.168000+00:00,-14.708671588366053,-0.6110421257752213,380.145,-31751350.3,28609941.5,21357528.999999728,2021-01-08,17:10:03,62842.99999978021
2021-01-08 17:10:17.267000+00:00,-15.075486888747575,-0.6203863006525411,380.145,-31795629.8,28574946.5,21363709.999999642,2021-01-08,17:10:17,6180.999999914318
2021-01-08 17:10:47.591000+00:00,-9.441676071840382,-0.47687180318157385,380.195,-31460894.2,29441336.4,21389822.999999896,2021-01-08,17:10:47,26113.00000025332
2021-01-08 17:11:02.555000+00:00,-9.570090418548673,-0.4801430029138396,380.195,-31486313.0,29438786.7,21395056.99999972,2021-01-08,17:11:02,5233.999999824911
2021-01-08 17:12:03.196000+00:00,-8.15071728386719,-0.44398619382534577,380.235,-31388972.9,29643023.4,21420807.99999993,2021-01-08,17:12:03,25751.000000208616
2021-01-08 17:13:02.756999+00:00,2.8403064335361936,-0.16400319532619442,380.395,-30070850.4,30680248.2,21455354.000001255,2021-01-08,17:13:02,34546.0000013262
2021-01-08 17:14:02.976999+00:00,6.447610654609905,-0.07211149549157059,380.43,-30091185.2,31479454.1,21531525.000000108,2021-01-08,17:14:02,76170.99999885261
2021-01-08 17:15:03.332000+00:00,13.447002468917656,0.1061895216136203,380.515,-29445456.6,32348940.5,21592052.999999925,2021-01-08,17:15:03,60527.99999981746
2021-01-08 17:15:20.222000+00:00,15.28530346770181,0.15301800993437592,380.545,-29250983.2,32554060.7,21609499.00000008,2021-01-08,17:15:20,17446.000000152737
2021-01-08 17:15:51.590000+00:00,11.997021564538489,0.0692530167153759,380.47,-29667446.1,32263064.1,21635519.999999687,2021-01-08,17:15:51,26020.999999608845
2021-01-08 17:16:03.239000+00:00,12.004337950351676,0.06943939277012949,380.485,-29686560.0,32284430.3,21641095.999999683,2021-01-08,17:16:03,5575.999999996275
2021-01-08 17:17:02.574000+00:00,17.086829857014454,0.19890970968172816,380.585,-29221560.1,32926389.6,21682368.999999728,2021-01-08,17:17:02,41273.0000000447
2021-01-08 17:18:02.991000+00:00,22.54953032381652,0.3380653785186698,380.595,-28810018.0,33718162.3,21766059.999999553,2021-01-08,17:18:02,83690.99999982491
2021-01-08 17:19:03.446000+00:00,14.287567136607516,0.12760188702591596,380.585,-29650917.6,32766212.6,21804236.999999885,2021-01-08,17:19:03,38177.00000033155
2021-01-08 17:20:02.852000+00:00,12.774710326140347,0.0890636946804873,380.53,-30015412.9,32803821.1,21827565.000000052,2021-01-08,17:20:02,23328.000000167638
2021-01-08 17:20:19.814000+00:00,13.064117722137924,0.09643599707948311,380.505,-29993612.0,32846261.0,21835757.000000212,2021-01-08,17:20:19,8192.000000160187
2021-01-08 17:20:49.924999+00:00,10.956539617154561,0.042748001076886165,380.45,-30609072.0,33004514.5,21863129.999999963,2021-01-08,17:20:49,27372.999999750406
2021-01-08 17:21:03.115000+00:00,9.055467071272073,-0.005679516272366029,380.425,-30815691.6,32797275.1,21882730.999999493,2021-01-08,17:21:03,19600.999999530613
2021-01-08 17:22:02.604000+00:00,6.334991624152448,-0.07498032870003855,380.4,-31190725.9,32616956.9,22513541.99999931,2021-01-08,17:22:02,630810.9999998175
2021-01-08 17:23:03.065999+00:00,8.287197492748255,-0.025250251972824996,380.395,-30989420.0,32857782.1,22545161.999999627,2021-01-08,17:23:03,31620.00000031665
2021-01-08 17:24:03.128000+00:00,6.679031931378751,-0.06621631915020326,380.405,-31199586.0,32707886.0,22582613.999999877,2021-01-08,17:24:03,37452.000000249594
2021-01-08 17:25:02.987000+00:00,0.6152107760470238,-0.2206848084451623,380.335,-32051140.0,32190270.2,22615046.000001274,2021-01-08,17:25:02,32432.000001396984
2021-01-08 17:25:21.841999+00:00,2.7934600880101494,-0.16519654915986332,380.34000000000003,-31794967.4,32427041.1,22626910.00000092,2021-01-08,17:25:21,11863.999999646097
2021-01-08 17:25:57.248999+00:00,-1.4752985790194397,-0.2739379987458301,380.31,-32315026.5,31980998.1,22641410.00000225,2021-01-08,17:25:57,14500.000001329929
2021-01-08 17:26:02.852000+00:00,-1.4826974095147218,-0.2741264749788652,380.32,-32321211.3,31985493.6,22642361.00000186,2021-01-08,17:26:02,950.9999996088445
2021-01-08 17:27:03.304000+00:00,1.1768599718831956,-0.20637747638965478,380.34000000000003,-32029215.7,32296535.1,22714631.0000026,2021-01-08,17:27:03,72270.00000074133
2021-01-08 17:28:02.959000+00:00,2.5636383698363443,-0.17105097868608138,380.345,-31907637.6,32490573.1,22738601.000000365,2021-01-08,17:28:02,23969.999997764826
2021-01-08 17:29:03.422000+00:00,-0.8202806007859824,-0.2572522102031063,380.34000000000003,-32373405.9,32186773.0,22752324.000003077,2021-01-08,17:29:03,13723.000002712011
2021-01-08 17:30:02.932000+00:00,2.8001310788568565,-0.16502661375909952,380.375,-32093943.3,32739337.7,23048720.999999702,2021-01-08,17:30:02,296396.9999966249
2021-01-08 17:30:21.662000+00:00,-0.22094616638358888,-0.24198489240248391,380.425,-32567733.4,32516791.8,23056113.99998544,2021-01-08,17:30:21,7392.999985739589
2021-01-08 17:30:53.712000+00:00,1.658573413670416,-0.19410641071672988,380.375,-32395141.0,32777853.1,23074775.999999978,2021-01-08,17:30:53,18662.000014536083
2021-01-08 17:31:02.703000+00:00,2.592872578850992,-0.1703062726687782,380.31,-32356994.3,32955407.9,23079174.999998625,2021-01-08,17:31:02,4398.99999864772
2021-01-08 17:32:03.032000+00:00,-0.454902955464061,-0.24794465784473874,380.325,-32771748.5,32666615.0,23111192.9999993,2021-01-08,17:32:03,32018.000000674278
2021-01-08 17:33:02.623000+00:00,-1.6420784010559506,-0.27818651242968273,380.395,-32967447.3,32587360.7,23146678.00000195,2021-01-08,17:33:02,35485.00000264868
2021-01-08 17:34:03.288000+00:00,1.232821535569416,-0.20495192342894564,380.325,-32648140.8,32933826.8,23173345.999998875,2021-01-08,17:34:03,26667.999996926636
2021-01-08 17:35:02.731000+00:00,0.7719851202420915,-0.21669117217395945,380.425,-32478523.5,32657548.1,23190161.999995552,2021-01-08,17:35:02,16815.99999667704
2021-01-08 17:35:20.168999+00:00,4.6906732924544485,-0.11686734385286299,380.43,-32277491.9,33365551.5,23196235.00000065,2021-01-08,17:35:20,6073.000005096197
2021-01-08 17:36:00.224000+00:00,7.8176919705964005,-0.03721033569967931,380.48,-31896060.6,33711403.1,23220951.999999434,2021-01-08,17:36:00,24716.999998785555
2021-01-08 17:36:03.524000+00:00,7.800447467599432,-0.037649618498157296,380.435,-31901871.1,33713344.6,23222686.999999456,2021-01-08,17:36:03,1735.0000000223517
2021-01-08 17:37:03.508000+00:00,5.06514346607692,-0.1073281703641093,380.445,-32267848.3,33445493.7,23249991.000000525,2021-01-08,17:37:03,27304.00000106916
2021-01-08 17:38:02.460000+00:00,2.3353773255170065,-0.17686565193875398,380.375,-32641594.4,33185150.6,23274877.00000129,2021-01-08,17:38:02,24886.000000763685
2021-01-08 17:39:03.012999+00:00,2.612086398269892,-0.1698168239229797,380.385,-32776095.9,33384721.8,23300373.999999538,2021-01-08,17:39:03,25496.999998249114
2021-01-08 17:40:02.772000+00:00,5.510591383393351,-0.09598092494164916,380.415,-32531536.6,33827199.3,23512226.000000443,2021-01-08,17:40:02,211852.00000090525
2021-01-08 17:40:22.612999+00:00,2.362380537794324,-0.17617777785742147,380.415,-32962177.2,33518019.0,23528884.99999969,2021-01-08,17:40:22,16658.99999924749
2021-01-08 17:40:53.063000+00:00,5.51280865714969,-0.09592444258197502,380.455,-32593969.4,33892970.2,23563321.00000061,2021-01-08,17:40:53,34436.00000092015
2021-01-08 17:41:02.475000+00:00,7.154416085614663,-0.05410648440103412,380.415,-32392993.0,34078952.9,23565304.00000004,2021-01-08,17:41:02,1982.9999994300306
2021-01-08 17:42:02.900999+00:00,-6.421861968306894,-0.39994570154114534,380.25,-34210185.2,32694862.1,23596320.000000127,2021-01-08,17:42:02,31016.00000008568
2021-01-08 17:43:02.519000+00:00,0.9544364864943079,-0.2120434449087843,380.365,-33298558.1,33524520.9,23674995.999992568,2021-01-08,17:43:02,78675.99999244139
2021-01-08 17:44:02.672000+00:00,-0.25159233464266423,-0.24276556636901345,380.4,-34232963.7,34173355.8,23692256.00003548,2021-01-08,17:44:02,17260.00004291162
2021-01-08 17:45:03.232999+00:00,-5.0325960298343055,-0.36455583675990666,380.28999999999996,-34902564.3,33708999.0,23716691.999999337,2021-01-08,17:45:03,24435.999963857234
2021-01-08 17:45:20.523000+00:00,-9.647255226141962,-0.4821086827962667,380.21500000000003,-35540287.9,33251074.5,23729167.99999992,2021-01-08,17:45:20,12476.00000058487
2021-01-08 17:45:55.116999+00:00,-4.029672477847124,-0.3390075756906339,380.27,-34868084.1,33909686.1,23783521.00000022,2021-01-08,17:45:55,54353.00000029802
2021-01-08 17:46:03.480000+00:00,-4.028235800111968,-0.33897097806783655,380.155,-34876576.1,33918255.5,23790082.0000002,2021-01-08,17:46:03,6560.999999981374
2021-01-08 17:47:03.047000+00:00,-18.045097321358323,-0.6960335246668248,380.065,-36900276.5,32599310.2,23834541.999999866,2021-01-08,17:47:03,44459.999999664724
2021-01-08 17:48:02.604000+00:00,-40.96676310775517,-1.2799351595353707,379.875,-40215413.6,30392676.8,23977332.000000063,2021-01-08,17:48:02,142790.00000019744
2021-01-08 17:49:03.072000+00:00,-50.42742069218882,-1.5209339369349022,379.655,-42091983.3,29946689.3,24084701.999999963,2021-01-08,17:49:03,107369.99999989942
2021-01-08 17:50:03.572000+00:00,-46.275808359157935,-1.4151766481240784,379.71000000000004,-41728073.0,30549988.6,24155351.999999944,2021-01-08,17:50:03,70649.99999998137
2021-01-08 17:50:20.646000+00:00,-50.35016117922804,-1.5189658445481038,379.735,-42360261.7,30195007.2,24161301.999999914,2021-01-08,17:50:20,5949.999999970198
2021-01-08 17:50:53.372000+00:00,-43.81452188920786,-1.352478360526823,379.78499999999997,-41428017.8,30834187.8,24178810.00000004,2021-01-08,17:50:53,17508.00000012666
2021-01-08 17:51:03.348000+00:00,-43.80702491838558,-1.3522873842879892,379.845,-41437377.9,30843812.0,24182345.000000067,2021-01-08,17:51:03,3535.000000026077
2021-01-08 17:52:03.032999+00:00,-32.723897145196666,-1.069958146678105,379.945,-39920561.5,31993622.5,24223701.00000007,2021-01-08,17:52:03,41356.000000003725
2021-01-08 17:53:02.267000+00:00,-32.85375175947894,-1.0732660354799581,379.915,-40010763.8,32044404.8,24247943.00000014,2021-01-08,17:53:02,24242.00000007078
2021-01-08 17:54:02.849999+00:00,-38.96478739048996,-1.2289372562777454,379.855,-41014542.4,31555044.6,24277042.00000012,2021-01-08,17:54:02,29098.99999997765
2021-01-08 17:55:04.457999+00:00,-38.90597002540472,-1.2274389552401168,379.935,-41094808.6,31637759.0,24307451.000000156,2021-01-08,17:55:04,30409.000000037253
2021-01-08 17:55:22.112000+00:00,-35.487219611898865,-1.1403504349617057,379.90999999999997,-40608825.8,31980487.0,24313933.000000134,2021-01-08,17:55:22,6481.999999977648
2021-01-08 17:55:54.168000+00:00,-28.508065406144993,-0.9625649463888021,379.995,-39655246.4,32719510.9,24329029.00000006,2021-01-08,17:55:54,15095.999999925494
2021-01-08 17:56:03.036999+00:00,-29.877559449674095,-0.9974511461271274,379.915,-39842379.3,32572531.2,24332135.000000134,2021-01-08,17:56:03,3106.000000074506
2021-01-08 17:57:03.088999+00:00,-38.84831515990914,-1.225970267469572,379.81,-41217739.3,31748687.8,24374420.000000183,2021-01-08,17:57:03,42285.00000004843
2021-01-08 17:58:02.944000+00:00,-40.12328175957903,-1.2584484952252462,379.825,-41423692.1,31635319.8,24395742.0000001,2021-01-08,17:58:02,21321.999999918044
2021-01-08 17:59:03.343000+00:00,-49.854728263174444,-1.5063452919082052,379.745,-42896592.2,30718312.5,24427532.00000004,2021-01-08,17:59:03,31789.999999940395
2021-01-08 18:00:03.062000+00:00,-48.35018646872249,-1.4680189145107165,379.765,-42815714.4,30996843.0,24444313.999999918,2021-01-08,18:00:03,16781.999999877065
2021-01-08 18:00:25.142000+00:00,-48.50021643343065,-1.4718407458945575,379.73,-42878639.5,31008678.1,24474037.999999866,2021-01-08,18:00:25,29723.999999947846
2021-01-08 18:00:56.652000+00:00,-52.40847961508216,-1.5713990102252924,379.655,-43545615.0,30708712.4,24493941.999999914,2021-01-08,18:00:56,19904.00000004843
2021-01-08 18:01:03.024999+00:00,-55.57471901367261,-1.6520551186621992,379.635,-44040393.5,30427237.7,24495230.999999948,2021-01-08,18:01:03,1289.0000000335276
2021-01-08 18:02:02.763000+00:00,-69.82966623606414,-2.0151826097304504,379.455,-46617208.3,29401519.7,24653832.00000003,2021-01-08,18:02:02,158601.00000008196
2021-01-08 18:03:03.272000+00:00,-64.74130019516461,-1.8855626563737415,379.555,-45994058.6,29988906.0,24721703.999999978,2021-01-08,18:03:03,67871.99999994785
2021-01-08 18:04:02.596000+00:00,-66.8339853741193,-1.9388712731489663,379.545,-46434679.4,29873461.1,24779635.999999996,2021-01-08,18:04:02,57932.00000001863
2021-01-08 18:05:03.216000+00:00,-60.497709296265434,-1.7774623251556227,379.6,-45962080.5,30937243.9,24835381.000000104,2021-01-08,18:05:03,55745.00000010803
2021-01-08 18:05:27.292000+00:00,-51.31601263570631,-1.5435697389479828,379.635,-43928271.7,31130972.6,24938218.000000034,2021-01-08,18:05:27,102836.99999992922
2021-01-08 18:05:58.985999+00:00,-51.08053930181058,-1.5375713413659338,379.67,-44627617.2,31876487.4,24962793.99999998,2021-01-08,18:05:58,24575.999999947846
2021-01-08 18:06:02.803000+00:00,-52.21956777465512,-1.5665867102162399,379.625,-44865599.6,31825149.5,24972343.999999963,2021-01-08,18:06:02,9549.999999981374
2021-01-08 18:07:03.312000+00:00,-57.14132828268102,-1.69196258969413,379.64,-45697497.8,31412728.0,24999016.000000075,2021-01-08,18:07:03,26672.00000011176
2021-01-08 18:08:02.640000+00:00,-52.27534104279905,-1.5680074665763875,379.67,-45105305.4,31759139.0,25530519.99999996,2021-01-08,18:08:02,531503.9999998845
2021-01-08 18:09:03.175000+00:00,-52.53056752337032,-1.5745090516119635,379.7,-45449118.2,32015360.6,25573219.99999992,2021-01-08,18:09:03,42699.99999996275
2021-01-08 18:10:03.688999+00:00,-47.04632613224637,-1.4348046538542996,379.765,-44737467.1,32622275.5,25751620.99999991,2021-01-08,18:10:03,178400.99999998882
2021-01-08 18:10:26.129999+00:00,-44.453490193533874,-1.36875530309295,379.78999999999996,-44185721.7,32732080.8,25765447.999999847,2021-01-08,18:10:26,13826.99999993667
2021-01-08 18:10:58.686000+00:00,-40.072100036006105,-1.2571447028940903,379.84000000000003,-43816726.2,33472071.5,25815104.99999997,2021-01-08,18:10:58,49657.000000122935
2021-01-08 18:11:02.576000+00:00,-40.091870889502204,-1.2576483414073947,379.755,-43830578.1,33478972.1,25819712.99999996,2021-01-08,18:11:02,4607.999999988824
2021-01-08 18:12:03.011000+00:00,-41.19563036898956,-1.285765275428691,379.845,-44015163.3,33359207.0,25866715.00000005,2021-01-08,18:12:03,47002.00000008941
2021-01-08 18:13:03.572000+00:00,-38.688492313356114,-1.2218989742982425,379.78499999999997,-43635409.2,33613936.0,25902981.99999996,2021-01-08,18:13:03,36266.99999991059
2021-01-08 18:14:03.356999+00:00,-49.50829549711673,-1.4975203373713852,379.565,-45472480.7,32592799.6,26015198.000000004,2021-01-08,18:14:03,112216.0000000447
2021-01-08 18:15:03.481999+00:00,-55.49508819553658,-1.6500266201521503,379.6,-46535935.1,32067658.6,26071274.000000004,2021-01-08,18:15:03,56076.0
2021-01-08 18:15:20.409999+00:00,-56.84395711677352,-1.6843874199157103,379.605,-46769952.7,31943279.7,26083111.999999996,2021-01-08,18:15:20,11837.99999999255
2021-01-08 18:15:52.168999+00:00,-64.55514522420397,-1.8808205842706165,379.505,-48082987.7,31235813.9,26097337.000000138,2021-01-08,18:15:52,14225.000000141561
2021-01-08 18:16:03.281999+00:00,-64.61954572380286,-1.8824611088883543,379.405,-48174715.1,31295683.3,26120629.00000014,2021-01-08,18:16:03,23292.000000003725
2021-01-08 18:17:02.792000+00:00,-80.31828895979633,-2.282367552263779,379.255,-51197015.9,30083575.4,26287213.999999955,2021-01-08,18:17:02,166584.99999981374
2021-01-08 18:18:03.153999+00:00,-92.82614859058603,-2.6009901059290828,379.085,-53690048.8,29147409.2,26439360.000000037,2021-01-08,18:18:03,152146.00000008196
2021-01-08 18:19:02.740999+00:00,-98.91958975481944,-2.756213129025541,378.99,-55150391.6,28896233.3,26540909.00000005,2021-01-08,18:19:02,101549.00000001118
2021-01-08 18:20:03.110000+00:00,-111.0428712654774,-3.0650390215244103,378.775,-57648494.5,28049669.6,26655312.999999944,2021-01-08,18:20:03,114403.99999989569
2021-01-08 18:20:21.444000+00:00,-114.71481361370459,-3.1585772992505134,378.65,-58475773.1,27825001.6,26719104.999999978,2021-01-08,18:20:21,63792.00000003353
2021-01-08 18:20:57.398000+00:00,-115.84368037304583,-3.1873338107741778,378.735,-58865893.1,27854661.5,26769895.00000002,2021-01-08,18:20:57,50790.00000004098
2021-01-08 18:21:03.374000+00:00,-115.45941676161003,-3.1775451613353134,378.705,-58898601.3,27982655.6,26776461.00000002,2021-01-08,18:21:03,6566.0
2021-01-08 18:22:03.648000+00:00,-122.35727811987005,-3.353259813216106,378.605,-60520745.0,27651183.8,26863593.00000005,2021-01-08,18:22:03,87132.0000000298
2021-01-08 18:23:03.159000+00:00,-134.9939366589389,-3.675163362853269,378.305,-63665436.9,27056820.0,27118711.99999995,2021-01-08,18:23:03,255118.99999990314
2021-01-08 18:24:03.487000+00:00,-163.99157790111033,-4.413843103078949,377.835,-70418686.2,25257470.3,27538741.0,2021-01-08,18:24:03,420029.0000000484
2021-01-08 18:25:03.044000+00:00,-145.873053392534,-3.952295666668719,378.17,-67821452.4,27300638.7,27778134.999999885,2021-01-08,18:25:03,239393.99999988452
2021-01-08 18:25:25.839000+00:00,-139.45191325747152,-3.7887249097472004,378.305,-65976057.9,27153802.7,27839169.999999978,2021-01-08,18:25:25,61035.00000009313
2021-01-08 18:25:56.800999+00:00,-130.2003454845755,-3.5530524416974734,378.48,-65158882.3,28773515.6,27945675.999999918,2021-01-08,18:25:56,106505.9999999404
2021-01-08 18:26:03.364000+00:00,-130.120136883532,-3.5510092248686327,378.435,-65223635.8,28830101.8,27969178.99999993,2021-01-08,18:26:03,23503.000000011176
2021-01-08 18:27:02.912000+00:00,-121.99258250667653,-3.343969634798992,378.4,-64094390.4,29746313.8,28155872.999999948,2021-01-08,18:27:02,186694.00000001863
2021-01-08 18:28:03.225999+00:00,-129.84515181939778,-3.5440043138814175,378.455,-65931450.3,29187230.4,28298491.999999896,2021-01-08,18:28:03,142618.99999994785
2021-01-08 18:29:02.881999+00:00,-129.3587886490661,-3.531614802013346,378.55,-66062926.0,29348658.7,28381733.999999892,2021-01-08,18:29:02,83241.99999999627
2021-01-08 18:30:03.932000+00:00,-117.69081709337958,-3.2343873783848127,378.65999999999997,-64314673.6,30682107.6,28577052.000000026,2021-01-08,18:30:03,195318.0000001341
2021-01-08 18:30:25.920999+00:00,-118.16994623518721,-3.2465926121501822,378.635,-64505114.9,30699139.4,28607930.000000007,2021-01-08,18:30:25,30877.999999981374
2021-01-08 18:30:59.756000+00:00,-120.57288341862467,-3.3078045224437274,378.625,-65082909.4,30527602.4,28659268.999999966,2021-01-08,18:30:59,51338.99999995902
2021-01-08 18:31:03.825999+00:00,-120.58035305332267,-3.30799480232795,378.545,-65102604.4,30536584.6,28666377.99999998,2021-01-08,18:31:03,7109.000000014901
2021-01-08 18:32:02.724999+00:00,-130.3364351356555,-3.556519160499449,378.485,-67207714.0,29739553.6,28747265.0,2021-01-08,18:32:02,80887.00000001863
2021-01-08 18:33:03.480999+00:00,-135.79296048214363,-3.695517525636021,378.33,-68526171.4,29342898.1,28855157.999999925,2021-01-08,18:33:03,107892.9999999255
2021-01-08 18:34:02.856000+00:00,-136.08595840088788,-3.7029812922471455,378.27,-68186360.7,28801851.4,28940905.999999955,2021-01-08,18:34:02,85748.0000000298
2021-01-08 18:35:04.035000+00:00,-152.53323980865034,-4.121955837667614,378.065,-72655098.1,28321772.6,29064697.999999996,2021-01-08,18:35:04,123792.00000004098
2021-01-08 18:35:20.164999+00:00,-148.24673244758222,-4.012762261627905,378.295,-72005444.2,28805201.9,29140772.00000003,2021-01-08,18:35:20,76074.00000003353
2021-01-08 18:35:51.328000+00:00,-144.1910796386349,-3.9094494253065184,378.205,-71396527.6,29317811.5,29182607.000000104,2021-01-08,18:35:51,41835.000000074506
2021-01-08 18:36:03.512000+00:00,-141.5193894761958,-3.84139135883579,378.315,-70927837.0,29584739.0,29213734.000000115,2021-01-08,18:36:03,31127.000000011176
2021-01-08 18:37:02.584999+00:00,-163.90107113868504,-4.411537553079256,377.76,-75949578.4,27785734.2,29385924.00000005,2021-01-08,18:37:02,172189.99999993294
2021-01-08 18:38:03.076000+00:00,-163.24442342390083,-4.394810248974562,377.625,-74364308.5,25632129.4,29852278.000000004,2021-01-08,18:38:03,466353.9999999553
2021-01-08 18:39:02.547000+00:00,-156.51938396034865,-4.223498025250667,377.985,-76194443.4,29169493.6,30044170.00000008,2021-01-08,18:39:02,191892.0000000745
2021-01-08 18:40:03.200999+00:00,-157.6980862592452,-4.253524036700387,377.68,-76863200.2,29171525.2,30242393.00000004,2021-01-08,18:40:03,198222.99999996275
2021-01-08 18:40:25.171000+00:00,-172.457225825643,-4.629495216211568,377.605,-80061948.9,27849037.2,30275861.999999978,2021-01-08,18:40:25,33468.99999993667
2021-01-08 18:40:56.584000+00:00,-172.43818303043685,-4.6290101241001596,377.57,-77794290.1,25455606.2,30352143.000000037,2021-01-08,18:40:56,76281.0000000596
2021-01-08 18:41:03.027000+00:00,-172.4465726526049,-4.629223839549355,377.525,-77839546.1,25466183.8,30370776.00000006,2021-01-08,18:41:03,18633.00000002235
2021-01-08 18:42:03.376000+00:00,-181.68540127038045,-4.864571793073349,377.40999999999997,-83508587.1,27402638.1,30880824.000000022,2021-01-08,18:42:03,510047.99999996275
2021-01-08 18:43:02.980000+00:00,-188.0022746294182,-5.025486480337861,377.28499999999997,-85523737.6,27102121.0,31074952.000000056,2021-01-08,18:43:02,194128.00000003353
2021-01-08 18:44:03.436000+00:00,-189.98146001242188,-5.075903827471924,377.185,-86479769.9,27108986.8,31250830.000000037,2021-01-08,18:44:03,175877.99999998137
2021-01-08 18:45:02.987000+00:00,-174.33443671668797,-4.67731488684496,377.63,-83776558.5,28847900.5,31507634.99999998,2021-01-08,18:45:02,256804.99999994412
2021-01-08 18:45:25.433999+00:00,-152.42910898101925,-4.119303231131047,378.015,-79339769.6,31013620.5,31704016.000000138,2021-01-08,18:45:25,196381.00000015646
2021-01-08 18:45:58.208000+00:00,-148.72440588525885,-4.0249304130961185,377.975,-78838411.5,31484218.6,31840230.000000034,2021-01-08,18:45:58,136213.9999998957
2021-01-08 18:46:03.006000+00:00,-148.5847912745944,-4.021373900224054,377.90999999999997,-78868262.9,31504527.9,31876570.000000022,2021-01-08,18:46:03,36339.999999988824
2021-01-08 18:47:03.808999+00:00,-163.40078260481695,-4.398793309464774,377.73,-82412290.6,30095131.3,32017692.00000008,2021-01-08,18:47:03,141122.00000005588
2021-01-08 18:48:02.983000+00:00,-166.8626230486808,-4.486979496003878,377.705,-83631459.2,29839892.0,32237038.000000007,2021-01-08,18:48:02,219345.99999992922
2021-01-08 18:49:02.526000+00:00,-147.3673667003351,-3.9903614857746197,377.94,-79615391.8,31957323.3,32339635.000000056,2021-01-08,18:49:02,102597.00000004843
2021-01-08 18:50:03.160999+00:00,-148.89417964946276,-4.029255193825418,377.96500000000003,-80358144.8,32005293.0,32474642.00000008,2021-01-08,18:50:03,135007.00000002235
2021-01-08 18:50:23.664000+00:00,-149.55370144789276,-4.046055711725094,378.03499999999997,-80631132.4,32010808.3,32510278.00000003,2021-01-08,18:50:23,35635.99999995157
2021-01-08 18:50:56.907000+00:00,-136.05074366133675,-3.702084239468042,378.205,-77923968.3,33570711.6,32600524.999999996,2021-01-08,18:50:56,90246.99999996647
2021-01-08 18:51:03.332000+00:00,-135.8627604767162,-3.6972955958393188,378.13,-77962361.3,33625349.6,32633674.99999999,2021-01-08,18:51:03,33149.99999999255
2021-01-08 18:52:02.824000+00:00,-134.4782809292531,-3.662027658563768,378.19,-77855317.4,33831052.3,32737082.00000005,2021-01-08,18:52:02,103407.0000000596
2021-01-08 18:53:03.406000+00:00,-137.00837934371708,-3.726478846987456,378.135,-78545642.7,33574106.8,32823931.000000045,2021-01-08,18:53:03,86848.99999999627
2021-01-08 18:54:02.800000+00:00,-139.00278490787673,-3.7772839097763415,378.18,-79587294.7,33884562.1,32879004.999999974,2021-01-08,18:54:02,55073.99999992922
2021-01-08 18:55:03.457999+00:00,-134.70100373840182,-3.6677012519926393,378.185,-78835515.1,34370585.8,33010095.000000004,2021-01-08,18:55:03,131090.0000000298
2021-01-08 18:55:25.286000+00:00,-132.0139753176406,-3.5992524619944946,378.315,-78511368.4,34687881.1,33196096.999999978,2021-01-08,18:55:25,186001.99999997392
2021-01-08 18:55:57.991000+00:00,-121.13385050662522,-3.322094478629432,378.39,-76344455.8,36029534.4,33281301.00000003,2021-01-08,18:55:57,85204.00000005215
2021-01-08 18:56:03.084999+00:00,-121.07820581536043,-3.320676997609333,378.42,-76368017.0,36049371.6,33299672.00000004,2021-01-08,18:56:03,18371.000000011176
2021-01-08 18:57:03.011000+00:00,-119.48618954434676,-3.2801223140167526,378.40999999999997,-76382916.5,36476062.2,33398717.000000026,2021-01-08,18:57:03,99044.9999999851
2021-01-08 18:58:03.143000+00:00,-118.42996400182149,-3.253216249386998,378.395,-76316744.4,36680177.7,33468359.999999985,2021-01-08,18:58:03,69642.99999995902
2021-01-08 18:59:02.547000+00:00,-137.57200520954675,-3.7408365323135997,378.105,-81129616.2,34913017.8,33594478.99999994,2021-01-08,18:59:02,126118.9999999553
2021-01-08 19:00:03.612999+00:00,-128.67821021852447,-3.514277891949621,378.23,-79561254.6,36114100.5,33764189.00000006,2021-01-08,19:00:03,169710.0000001192
2021-01-08 19:00:23.420000+00:00,-114.94362237747194,-3.1644059249918106,378.435,-76730601.5,37713465.9,33944585.000000015,2021-01-08,19:00:23,180395.9999999553
2021-01-08 19:00:55.712000+00:00,-108.76387761670043,-3.0069844224487343,378.595,-75756182.8,38723285.4,34048893.99999995,2021-01-08,19:00:55,104308.99999993294
